conditioning,regime,scorer,N,K,n_rows,exact_selected_real,exact_selected_real_se,exact_selected_real_ci_low,exact_selected_real_ci_high,exact_selected_score,exact_selected_score_se,exact_selected_score_ci_low,exact_selected_score_ci_high,mc_selected_real,mc_selected_real_se,mc_selected_real_ci_low,mc_selected_real_ci_high,oracle_selected_real,oracle_selected_real_se,oracle_selected_real_ci_low,oracle_selected_real_ci_high,score_utility_correlation,score_utility_correlation_se,score_utility_correlation_ci_low,score_utility_correlation_ci_high,tail_rank_correlation,tail_rank_correlation_se,tail_rank_correlation_ci_low,tail_rank_correlation_ci_high,top_score_tail_real_utility,top_score_tail_real_utility_se,top_score_tail_real_utility_ci_low,top_score_tail_real_utility_ci_high,high_n_regret,high_n_regret_se,high_n_regret_ci_low,high_n_regret_ci_high,real_change_high_minus_low,real_change_high_minus_low_se,real_change_high_minus_low_ci_low,real_change_high_minus_low_ci_high,score_change_high_minus_low,score_change_high_minus_low_se,score_change_high_minus_low_ci_low,score_change_high_minus_low_ci_high
state,observation_noise,oracle_real_utility_selector,4,4,9,-0.8609544047526577,0.06571931373718692,-0.9897618927662325,-0.7321469167390829,-0.8609544047526577,0.06571931373718692,-0.9897618927662325,-0.7321469167390829,-0.8603595606758944,0.06584812615626526,-0.9894195163916242,-0.7312996049601646,-0.8609544047526577,0.06571931373718692,-0.9897618927662325,-0.7321469167390829,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,3.925231146709437e-17,0.9999999999999997,0.9999999999999999,-0.8312917394727578,0.06815402528376656,-0.9648711744303724,-0.6977123045151432,0.0,0.0,0.0,0.0,0.17349296511638665,0.0266929267740719,0.12117578999724081,0.22581014023553247,0.17349296511638665,0.0266929267740719,0.12117578999724081,0.22581014023553247
state,observation_noise,oracle_real_utility_selector,8,4,9,-0.8276112161831195,0.06776083018483703,-0.9604200029079346,-0.6948024294583044,-0.8276112161831195,0.06776083018483703,-0.9604200029079346,-0.6948024294583044,-0.828412651318647,0.06686345323782243,-0.959462611546757,-0.6973626910905371,-0.8276112161831195,0.06776083018483703,-0.9604200029079346,-0.6948024294583044,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,3.925231146709437e-17,0.9999999999999997,0.9999999999999999,-0.8312917394727578,0.06815402528376656,-0.9648711744303724,-0.6977123045151432,0.0,0.0,0.0,0.0,0.17349296511638665,0.0266929267740719,0.12117578999724081,0.22581014023553247,0.17349296511638665,0.0266929267740719,0.12117578999724081,0.22581014023553247
state,observation_noise,oracle_real_utility_selector,16,4,9,-0.802740374683991,0.06913328453743893,-0.938239122510331,-0.6672416268576509,-0.802740374683991,0.06913328453743893,-0.938239122510331,-0.6672416268576509,-0.8041428504979841,0.06919872859768486,-0.9397698663254083,-0.6685158346705599,-0.802740374683991,0.06913328453743893,-0.938239122510331,-0.6672416268576509,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,3.925231146709437e-17,0.9999999999999997,0.9999999999999999,-0.8312917394727578,0.06815402528376656,-0.9648711744303724,-0.6977123045151432,0.0,0.0,0.0,0.0,0.17349296511638665,0.0266929267740719,0.12117578999724081,0.22581014023553247,0.17349296511638665,0.0266929267740719,0.12117578999724081,0.22581014023553247
state,observation_noise,oracle_real_utility_selector,32,4,9,-0.7853503455521683,0.07018190348328136,-0.9229043487458659,-0.6477963423584707,-0.7853503455521683,0.07018190348328136,-0.9229043487458659,-0.6477963423584707,-0.7858303529844599,0.07024528878215182,-0.9235085890810929,-0.6481521168878269,-0.7853503455521683,0.07018190348328136,-0.9229043487458659,-0.6477963423584707,0.9999999999999998,0.0,0.9999999999999998,0.9999999999999998,0.9999999999999998,3.925231146709437e-17,0.9999999999999997,0.9999999999999999,-0.8312917394727578,0.06815402528376656,-0.9648711744303724,-0.6977123045151432,0.0,0.0,0.0,0.0,0.17349296511638665,0.0266929267740719,0.12117578999724081,0.22581014023553247,0.17349296511638665,0.0266929267740719,0.12117578999724081,0.22581014023553247
state,shifted_colors,calibrated_critic,1,4,9,-0.9588433106685549,0.06030631447777172,-1.0770415150853339,-0.8406451062517759,-0.962756491377834,0.06034769564486339,-1.081035801391751,-0.8444771813639171,-0.9598137706270742,0.06011001808528826,-1.0776272411842904,-0.8420003000698579,-0.9588433106685549,0.06030631447777172,-1.0770415150853339,-0.8406451062517759,0.9914059954382535,0.008319470458433535,0.9751001329692788,1.0077118579072282,0.8690476190476191,0.12654935491350772,0.6210154411503671,1.1170797969448711,-0.8333306284790348,0.06808490941272508,-0.966774598818648,-0.6998866581394216,0.006147060635706667,0.006145338917284907,-0.0058975823149641175,0.01819170358637745,0.16734590448067996,0.027455650251842472,0.11353381881494065,0.22115799014641926,0.17262646171781013,0.026884573550987667,0.1199336658181562,0.22531925761746405
state,shifted_colors,calibrated_critic,2,4,9,-0.9048467233936331,0.06335392433556918,-1.0290181333706243,-0.7806753134166419,-0.9099232186851336,0.0633471390542028,-1.0340813297550218,-0.7857651076152454,-0.9054066767171892,0.06282330511890355,-1.028538092140011,-0.7822752612943675,-0.9044658477218204,0.06337401494352748,-1.0286766345668374,-0.7802550608768033,0.9914059954382535,0.008319470458433535,0.9751001329692788,1.0077118579072282,0.8690476190476191,0.12654935491350772,0.6210154411503671,1.1170797969448711,-0.8333306284790348,0.06808490941272508,-0.966774598818648,-0.6998866581394216,0.006147060635706667,0.006145338917284907,-0.0058975823149641175,0.01819170358637745,0.16734590448067996,0.027455650251842472,0.11353381881494065,0.22115799014641926,0.17262646171781013,0.026884573550987667,0.1199336658181562,0.22531925761746405
state,shifted_colors,calibrated_critic,4,4,9,-0.8622110432964456,0.06566199579426393,-0.9909061902062234,-0.7335158963866678,-0.8664105948944848,0.06568156937592326,-0.9951441053193633,-0.7376770844696063,-0.861788692993665,0.06578785087421626,-0.9907305113274207,-0.7328468746599093,-0.8609544047526577,0.06571931373718692,-0.9897618927662325,-0.7321469167390829,0.9914059954382535,0.008319470458433535,0.9751001329692788,1.0077118579072282,0.8690476190476191,0.12654935491350772,0.6210154411503671,1.1170797969448711,-0.8333306284790348,0.06808490941272508,-0.966774598818648,-0.6998866581394216,0.006147060635706667,0.006145338917284907,-0.0058975823149641175,0.01819170358637745,0.16734590448067996,0.027455650251842472,0.11353381881494065,0.22115799014641926,0.17262646171781013,0.026884573550987667,0.1199336658181562,0.22531925761746405
state,shifted_colors,calibrated_critic,8,4,9,-0.8304921482631725,0.06768941592841961,-0.9631609656174268,-0.6978233309089182,-0.8323574007303134,0.06773539626059717,-0.9651163378796328,-0.699598463580994,-0.8318085766417134,0.06674785659462182,-0.9626319716124164,-0.7009851816710103,-0.8276112161831195,0.06776083018483703,-0.9604200029079346,-0.6948024294583044,0.9914059954382535,0.008319470458433535,0.9751001329692788,1.0077118579072282,0.8690476190476191,0.12654935491350772,0.6210154411503671,1.1170797969448711,-0.8333306284790348,0.06808490941272508,-0.966774598818648,-0.6998866581394216,0.006147060635706667,0.006145338917284907,-0.0058975823149641175,0.01819170358637745,0.16734590448067996,0.027455650251842472,0.11353381881494065,0.22115799014641926,0.17262646171781013,0.026884573550987667,0.1199336658181562,0.22531925761746405
state,shifted_colors,calibrated_critic,16,4,9,-0.8075084201278615,0.06912238792153598,-0.9429858109794784,-0.6720310292762446,-0.80716594862924,0.06912602825341306,-0.9426504744002278,-0.6716814228582522,-0.8084076719952468,0.0691898515423225,-0.944017289113872,-0.6727980548766216,-0.802740374683991,0.06913328453743893,-0.938239122510331,-0.6672416268576509,0.9914059954382535,0.008319470458433535,0.9751001329692788,1.0077118579072282,0.8690476190476191,0.12654935491350772,0.6210154411503671,1.1170797969448711,-0.8333306284790348,0.06808490941272508,-0.966774598818648,-0.6998866581394216,0.006147060635706667,0.006145338917284907,-0.0058975823149641175,0.01819170358637745,0.16734590448067996,0.027455650251842472,0.11353381881494065,0.22115799014641926,0.17262646171781013,0.026884573550987667,0.1199336658181562,0.22531925761746405
state,shifted_colors,calibrated_critic,32,4,9,-0.7914974061878749,0.07026516179114778,-0.9292145926664044,-0.6537802197093454,-0.7901300296600239,0.0701961528213845,-0.9277119610432072,-0.6525480982768406,-0.7917979923832844,0.07032822610744173,-0.9296387826504597,-0.6539572021161091,-0.7853503455521683,0.07018190348328136,-0.9229043487458659,-0.6477963423584707,0.9914059954382535,0.008319470458433535,0.9751001329692788,1.0077118579072282,0.8690476190476191,0.12654935491350772,0.6210154411503671,1.1170797969448711,-0.8333306284790348,0.06808490941272508,-0.966774598818648,-0.6998866581394216,0.006147060635706667,0.006145338917284907,-0.0058975823149641175,0.01819170358637745,0.16734590448067996,0.027455650251842472,0.11353381881494065,0.22115799014641926,0.17262646171781013,0.026884573550987667,0.1199336658181562,0.22531925761746405
state,shifted_colors,diffusion_likelihood_proxy,1,4,9,-0.9588433106685549,0.06030631447777173,-1.0770415150853339,-0.8406451062517759,-0.2963069586209794,0.06741232877623018,-0.4284326951363636,-0.16418122210559516,-0.9598137706270742,0.06011001808528826,-1.0776272411842904,-0.8420003000698579,-0.9588433106685549,0.06030631447777172,-1.0770415150853339,-0.8406451062517759,0.3686868686868687,0.22086491812190212,-0.06420041628044731,0.8015741536541847,0.46031746031746024,0.1828305997876036,0.1019760694619008,0.8186588511730197,-0.9189629719122997,0.07489703541969908,-1.0657584638837307,-0.7721674799408688,0.09328408217544266,0.039258308602505655,0.016339211220572622,0.17022895313031272,0.08020888294094392,0.04173937479610562,-0.0015987883966419453,0.1620165542785298,0.06684984087914603,0.005469548551695513,0.056129722706129606,0.07756995905216245
state,shifted_colors,diffusion_likelihood_proxy,2,4,9,-0.9425022562665681,0.06547215130181447,-1.0708253148084816,-0.8141791977246546,-0.2754683662169883,0.0671100214341776,-0.4070015912296874,-0.14393514120428916,-0.9435896905546046,0.06577488198972387,-1.0725060903418355,-0.8146732907673736,-0.9044658477218204,0.06337401494352748,-1.0286766345668374,-0.7802550608768033,0.3686868686868687,0.22086491812190212,-0.06420041628044731,0.8015741536541847,0.46031746031746024,0.1828305997876036,0.1019760694619008,0.8186588511730197,-0.9189629719122997,0.07489703541969908,-1.0657584638837307,-0.7721674799408688,0.09328408217544266,0.039258308602505655,0.016339211220572622,0.17022895313031272,0.08020888294094392,0.04173937479610562,-0.0015987883966419453,0.1620165542785298,0.06684984087914603,0.005469548551695513,0.056129722706129606,0.07756995905216245
state,shifted_colors,diffusion_likelihood_proxy,4,4,9,-0.9255688479220565,0.07173526123960787,-1.06616737637326,-0.784970319470853,-0.2590471422408595,0.06694314821338163,-0.3902533017508143,-0.1278409827309047,-0.9246684337112043,0.07191560825740805,-1.0656204358220154,-0.7837164316003933,-0.8609544047526577,0.06571931373718692,-0.9897618927662325,-0.7321469167390829,0.3686868686868687,0.22086491812190212,-0.06420041628044731,0.8015741536541847,0.46031746031746024,0.1828305997876036,0.1019760694619008,0.8186588511730197,-0.9189629719122997,0.07489703541969908,-1.0657584638837307,-0.7721674799408688,0.09328408217544266,0.039258308602505655,0.016339211220572622,0.17022895313031272,0.08020888294094392,0.04173937479610562,-0.0015987883966419453,0.1620165542785298,0.06684984087914603,0.005469548551695513,0.056129722706129606,0.07756995905216245
state,shifted_colors,diffusion_likelihood_proxy,8,4,9,-0.9101625272872411,0.07631081739711627,-1.0597289810164017,-0.7605960735580807,-0.2463565930033694,0.0669928685562907,-0.377660202594725,-0.11505298341201381,-0.9115295376150814,0.07756275205092387,-1.0635497381767023,-0.7595093370534605,-0.8276112161831195,0.06776083018483703,-0.9604200029079346,-0.6948024294583044,0.3686868686868687,0.22086491812190212,-0.06420041628044731,0.8015741536541847,0.46031746031746024,0.1828305997876036,0.1019760694619008,0.8186588511730197,-0.9189629719122997,0.07489703541969908,-1.0657584638837307,-0.7721674799408688,0.09328408217544266,0.039258308602505655,0.016339211220572622,0.17022895313031272,0.08020888294094392,0.04173937479610562,-0.0015987883966419453,0.1620165542785298,0.06684984087914603,0.005469548551695513,0.056129722706129606,0.07756995905216245
state,shifted_colors,diffusion_likelihood_proxy,16,4,9,-0.8938442623388756,0.08092311233064149,-1.052450648023822,-0.7352378766539291,-0.23667956289733075,0.06707166261818294,-0.36813760601219075,-0.10522151978247074,-0.8938270255942812,0.0808883273992703,-1.0523652340665355,-0.735288817122027,-0.802740374683991,0.06913328453743893,-0.938239122510331,-0.6672416268576509,0.3686868686868687,0.22086491812190212,-0.06420041628044731,0.8015741536541847,0.46031746031746024,0.1828305997876036,0.1019760694619008,0.8186588511730197,-0.9189629719122997,0.07489703541969908,-1.0657584638837307,-0.7721674799408688,0.09328408217544266,0.039258308602505655,0.016339211220572622,0.17022895313031272,0.08020888294094392,0.04173937479610562,-0.0015987883966419453,0.1620165542785298,0.06684984087914603,0.005469548551695513,0.056129722706129606,0.07756995905216245
state,shifted_colors,diffusion_likelihood_proxy,32,4,9,-0.878634427727611,0.0875972891698253,-1.0503219596438091,-0.7069468958114129,-0.22945711774183333,0.0671698756757947,-0.3611076549124239,-0.09780658057124272,-0.8770808529951566,0.08705548888555416,-1.0477064758673698,-0.7064552301229435,-0.7853503455521683,0.07018190348328136,-0.9229043487458659,-0.6477963423584707,0.3686868686868687,0.22086491812190212,-0.06420041628044731,0.8015741536541847,0.46031746031746024,0.1828305997876036,0.1019760694619008,0.8186588511730197,-0.9189629719122997,0.07489703541969908,-1.0657584638837307,-0.7721674799408688,0.09328408217544266,0.039258308602505655,0.016339211220572622,0.17022895313031272,0.08020888294094392,0.04173937479610562,-0.0015987883966419453,0.1620165542785298,0.06684984087914603,0.005469548551695513,0.056129722706129606,0.07756995905216245
state,shifted_colors,learned_behavior_cloning_critic,1,4,9,-0.9588433106685549,0.06030631447777174,-1.0770415150853339,-0.8406451062517759,-0.4328054784369747,0.09885381863556973,-0.6265554026969458,-0.23905555417700364,-0.9598137706270742,0.06011001808528826,-1.0776272411842904,-0.8420003000698579,-0.9588433106685549,0.06030631447777172,-1.0770415150853339,-0.8406451062517759,0.3695014662756597,0.22089225376372643,-0.06343939556512618,0.8024423281164457,0.4642857142857142,0.18423556595883525,0.1031906403350436,0.8253807882363848,-0.9189629719122997,0.07489703541969908,-1.0657584638837307,-0.7721674799408688,0.09328380100374949,0.03925839086091161,0.016338768825366348,0.1702288331821326,0.08020916411263716,0.041739383921362755,-0.0015985251101240244,0.16201685333539834,0.09803057647424678,0.00800653634437654,0.08233805359835777,0.11372309935013578
state,shifted_colors,learned_behavior_cloning_critic,2,4,9,-0.9424803677648929,0.06546125970260729,-1.0707820791646263,-0.8141786563651594,-0.402255865986126,0.09841145287450871,-0.5951387692864238,-0.2093729626858282,-0.943450204216863,0.06575643535145244,-1.0723304492574461,-0.8145699591762798,-0.9044658477218204,0.06337401494352748,-1.0286766345668374,-0.7802550608768033,0.3695014662756597,0.22089225376372643,-0.06343939556512618,0.8024423281164457,0.4642857142857142,0.18423556595883525,0.1031906403350436,0.8253807882363848,-0.9189629719122997,0.07489703541969908,-1.0657584638837307,-0.7721674799408688,0.09328380100374949,0.03925839086091161,0.016338768825366348,0.1702288331821326,0.08020916411263716,0.041739383921362755,-0.0015985251101240244,0.16201685333539834,0.09803057647424678,0.00800653634437654,0.08233805359835777,0.11372309935013578
state,shifted_colors,learned_behavior_cloning_critic,4,4,9,-0.925500614509243,0.07172599530765637,-1.0660809820675383,-0.7849202469509476,-0.3781668221525447,0.09816867540256069,-0.5705738903515667,-0.1857597539535227,-0.9245814581553771,0.07190643608431292,-1.0655154831372617,-0.7836474331734924,-0.8609544047526577,0.06571931373718692,-0.9897618927662325,-0.7321469167390829,0.3695014662756597,0.22089225376372643,-0.06343939556512618,0.8024423281164457,0.4642857142857142,0.18423556595883525,0.1031906403350436,0.8253807882363848,-0.9189629719122997,0.07489703541969908,-1.0657584638837307,-0.7721674799408688,0.09328380100374949,0.03925839086091161,0.016338768825366348,0.1702288331821326,0.08020916411263716,0.041739383921362755,-0.0015985251101240244,0.16201685333539834,0.09803057647424678,0.00800653634437654,0.08233805359835777,0.11372309935013578
state,shifted_colors,learned_behavior_cloning_critic,8,4,9,-0.9101064136848185,0.07630703027034766,-1.0596654447819076,-0.7605473825877294,-0.3595459510275805,0.09824324211882679,-0.5520991673049295,-0.16699273475023155,-0.9115295376150814,0.07756275205092387,-1.0635497381767023,-0.7595093370534605,-0.8276112161831195,0.06776083018483703,-0.9604200029079346,-0.6948024294583044,0.3695014662756597,0.22089225376372643,-0.06343939556512618,0.8024423281164457,0.4642857142857142,0.18423556595883525,0.1031906403350436,0.8253807882363848,-0.9189629719122997,0.07489703541969908,-1.0657584638837307,-0.7721674799408688,0.09328380100374949,0.03925839086091161,0.016338768825366348,0.1702288331821326,0.08020916411263716,0.041739383921362755,-0.0015985251101240244,0.16201685333539834,0.09803057647424678,0.00800653634437654,0.08233805359835777,0.11372309935013578
state,shifted_colors,learned_behavior_cloning_critic,16,4,9,-0.8938356206502129,0.08092267213869814,-1.052441143574804,-0.7352300977256218,-0.3453532053780766,0.09835967277176766,-0.5381346215418862,-0.15257178921426706,-0.8938261089944946,0.08088832123445651,-1.0523643053839358,-0.7352879126050533,-0.802740374683991,0.06913328453743893,-0.938239122510331,-0.6672416268576509,0.3695014662756597,0.22089225376372643,-0.06343939556512618,0.8024423281164457,0.4642857142857142,0.18423556595883525,0.1031906403350436,0.8253807882363848,-0.9189629719122997,0.07489703541969908,-1.0657584638837307,-0.7721674799408688,0.09328380100374949,0.03925839086091161,0.016338768825366348,0.1702288331821326,0.08020916411263716,0.041739383921362755,-0.0015985251101240244,0.16201685333539834,0.09803057647424678,0.00800653634437654,0.08233805359835777,0.11372309935013578
